[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
321,40,N,Density & wind,100,81,8,43320
322,42,N,Density & wind,100,81,14,45849
315,60,N,Density & wind,95,101,85,64834
318,66,N,Density & wind,95,121,197,71554
326,50,N,Density & wind,100,81,7,54053
317,64,N,Density & wind,95,121,197,69759
325,48,N,Density & wind,100,81,30,52258
324,46,N,Density & wind,100,81,30,49891
328,54,N,Density & wind,100,101,73,58624
319,68,N,Density & wind,95,141,437,73550
323,44,N,Density & wind,100,81,28,47654
327,52,N,Density & wind,100,101,94,56242
330,58,N,Density & wind,100,81,59,62933
329,56,N,Density & wind,100,81,75,60829
332,62,N,Density & wind,100,101,188,67336
331,60,N,Density & wind,100,121,124,65064
333,64,N,Density & wind,100,121,197,69505
335,68,N,Density & wind,100,121,281,73898
320,70,N,Density & wind,95,221,1043,76038
334,66,N,Density & wind,100,161,438,71624
336,70,N,Density & wind,100,121,454,76038
