[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
192,58,N,Density & wind,35,101,111,63029
194,62,N,Density & wind,35,121,227,67038
193,60,N,Density & wind,35,121,207,65437
197,68,N,Density & wind,35,181,420,73870
196,66,N,Density & wind,35,161,261,71489
195,64,N,Density & wind,35,181,310,69289
178,82,N,Density & wind,30,461,2953,88968
199,72,N,Density & wind,35,201,647,77814
198,70,N,Density & wind,35,241,1056,76265
200,74,N,Density & wind,35,301,1315,80091
177,80,N,Density & wind,30,961,5379,86806
201,76,N,Density & wind,35,301,1129,82371
180,86,N,Density & wind,30,601,4360,93156
209,40,N,Density & wind,40,61,17,43451
210,42,N,Density & wind,40,61,29,45634
182,90,N,Density & wind,30,661,5255,97716
211,44,N,Density & wind,40,61,25,47709
212,46,N,Density & wind,40,61,32,49706
213,48,N,Density & wind,40,76,42,52176
214,50,N,Density & wind,40,76,53,53972
215,52,N,Density & wind,40,76,53,56339
216,54,N,Density & wind,40,106,109,58577
202,78,N,Density & wind,35,541,2729,84807
217,56,N,Density & wind,40,106,139,60823
218,58,N,Density & wind,40,106,196,62948
219,60,N,Density & wind,40,121,249,65003
221,64,N,Density & wind,40,91,139,69554
220,62,N,Density & wind,40,106,214,67459
205,84,N,Density & wind,35,521,3646,91167
222,66,N,Density & wind,40,121,222,71598
223,68,N,Density & wind,40,106,235,73808
224,70,N,Density & wind,40,151,407,75909
203,80,N,Density & wind,35,641,3681,86776
208,90,N,Density & wind,35,521,4077,97778
204,82,N,Density & wind,35,541,3768,88858
179,84,N,Density & wind,30,961,7577,91274
225,72,N,Density & wind,40,271,959,78266
206,86,N,Density & wind,35,681,4260,93336
228,78,N,Density & wind,40,241,1110,84690
236,42,N,Density & wind,45,61,14,45369
235,40,N,Density & wind,45,61,11,43069
226,74,N,Density & wind,40,301,1145,80595
207,88,N,Density & wind,35,661,4972,95156
237,44,N,Density & wind,45,76,33,47712
227,76,N,Density & wind,40,391,2056,82648
241,52,N,Density & wind,45,91,112,56354
238,46,N,Density & wind,45,76,49,50059
240,50,N,Density & wind,45,76,52,54239
239,48,N,Density & wind,45,91,62,52025
229,80,N,Density & wind,40,466,3163,86757
242,54,N,Density & wind,45,106,106,58642
230,82,N,Density & wind,40,361,2170,88851
243,56,N,Density & wind,45,76,55,60814
245,60,N,Density & wind,45,91,101,64973
244,58,N,Density & wind,45,106,179,62943
247,64,N,Density & wind,45,166,432,69675
248,66,N,Density & wind,45,136,378,71640
249,68,N,Density & wind,45,106,237,73636
246,62,N,Density & wind,45,136,393,67285
250,70,N,Density & wind,45,121,331,76050
232,86,N,Density & wind,40,496,3858,93241
181,88,N,Density & wind,30,621,5127,95461
251,72,N,Density & wind,45,196,730,78023
231,84,N,Density & wind,40,796,4662,91154
252,74,N,Density & wind,45,271,1010,80241
261,40,N,Density & wind,50,61,26,43490
253,76,N,Density & wind,45,301,1495,82317
263,44,N,Density & wind,50,61,21,47758
262,42,N,Density & wind,50,76,44,45501
264,46,N,Density & wind,50,76,45,49947
254,78,N,Density & wind,45,286,1414,84793
265,48,N,Density & wind,50,76,81,51885
266,50,N,Density & wind,50,76,39,54140
267,52,N,Density & wind,50,76,59,56402
268,54,N,Density & wind,50,76,90,58865
270,58,N,Density & wind,50,91,116,63075
269,56,N,Density & wind,50,91,120,60673
271,60,N,Density & wind,50,76,103,65082
272,62,N,Density & wind,50,106,214,67191
255,80,N,Density & wind,45,391,2497,86688
274,66,N,Density & wind,50,106,238,71715
256,82,N,Density & wind,45,511,3164,88759
273,64,N,Density & wind,50,151,395,69248
275,68,N,Density & wind,50,166,686,74033
233,88,N,Density & wind,40,736,7653,95348
278,74,N,Density & wind,50,166,488,80234
276,70,N,Density & wind,50,226,853,76021
279,76,N,Density & wind,50,196,782,82333
277,72,N,Density & wind,50,196,920,78247
234,90,N,Density & wind,40,931,9930,97664
258,86,N,Density & wind,45,526,5171,93478
280,78,N,Density & wind,50,286,1764,84690
287,40,N,Density & wind,55,241,37,43502
260,90,N,Density & wind,45,661,5903,97816
288,42,N,Density & wind,55,241,34,45435
290,46,N,Density & wind,55,181,30,49735
289,44,N,Density & wind,55,241,42,47605
282,82,N,Density & wind,50,301,2014,89040
281,80,N,Density & wind,50,451,3039,86605
291,48,N,Density & wind,55,241,115,52031
292,50,N,Density & wind,55,241,114,54232
283,84,N,Density & wind,50,526,3266,90882
293,52,N,Density & wind,55,241,146,56738
284,86,N,Density & wind,50,436,3047,93405
296,58,N,Density & wind,55,241,141,62893
294,54,N,Density & wind,55,241,180,58379
257,84,N,Density & wind,45,1111,8893,91094
297,60,N,Density & wind,55,301,307,65151
295,56,N,Density & wind,55,301,310,60796
299,64,N,Density & wind,55,241,326,69552
298,62,N,Density & wind,55,361,418,66996
286,90,N,Density & wind,50,631,5693,97648
301,68,N,Density & wind,55,541,1609,73604
300,66,N,Density & wind,55,541,1659,71566
285,88,N,Density & wind,50,1066,7181,95429
259,88,N,Density & wind,45,616,5300,95300
313,40,N,Density & wind,60,241,45,43333
314,42,N,Density & wind,60,241,52,45482
315,44,N,Density & wind,60,181,27,47823
316,46,N,Density & wind,60,241,91,49652
317,48,N,Density & wind,60,241,92,52198
318,50,N,Density & wind,60,241,41,54230
319,52,N,Density & wind,60,241,162,56611
302,70,N,Density & wind,55,1261,13288,76214
321,56,N,Density & wind,60,301,292,60457
322,58,N,Density & wind,60,241,164,63015
323,60,N,Density & wind,60,241,181,65196
320,54,N,Density & wind,60,241,100,58463
324,62,N,Density & wind,60,361,554,67360
304,74,N,Density & wind,55,1201,14874,80178
325,64,N,Density & wind,60,301,469,69469
326,66,N,Density & wind,60,781,2310,71652
303,72,N,Density & wind,55,1381,17257,78132
329,72,N,Density & wind,60,1201,7004,77999
327,68,N,Density & wind,60,1381,8121,73731
328,70,N,Density & wind,60,1261,7208,75853
305,76,N,Density & wind,55,1381,23890,82263
330,74,N,Density & wind,60,1381,19378,80335
306,78,N,Density & wind,55,1381,29390,84588
331,76,N,Density & wind,60,1381,26460,82503
307,80,N,Density & wind,55,1381,34230,86633
332,78,N,Density & wind,60,1441,29989,84640
339,40,N,Density & wind,65,81,9,43689
340,42,N,Density & wind,65,81,33,45156
341,44,N,Density & wind,65,101,76,47692
342,46,N,Density & wind,65,81,44,49808
343,48,N,Density & wind,65,81,20,52139
