[run number],density,wind-direction,fighting-strategy,wind-velocity,[step],burned-trees,initial-trees
345,52,N,Uniform,65,101,90,56426
346,54,N,Uniform,65,101,130,58672
347,56,N,Uniform,65,121,204,60502
348,58,N,Uniform,65,101,101,62895
349,60,N,Uniform,65,121,185,65047
329,72,N,Uniform,60,1561,74526,78087
350,62,N,Uniform,65,121,204,67226
351,64,N,Uniform,65,121,259,69476
353,68,N,Uniform,65,201,844,74190
330,74,N,Uniform,60,1621,77929,80378
352,66,N,Uniform,65,741,7957,71886
312,90,N,Uniform,55,1261,96871,97548
331,76,N,Uniform,60,1561,80706,82452
332,78,N,Uniform,60,1501,82961,84611
354,70,N,Uniform,65,1541,58243,75999
333,80,N,Uniform,60,1441,85357,86910
355,72,N,Uniform,65,1961,67125,78114
356,74,N,Uniform,65,1801,74314,80235
357,76,N,Uniform,65,1561,76578,82283
358,78,N,Uniform,65,1501,81458,84845
334,82,N,Uniform,60,1441,87578,88878
365,40,N,Uniform,70,81,37,43178
367,44,N,Uniform,70,81,40,48043
368,46,N,Uniform,70,101,49,49797
369,48,N,Uniform,70,81,49,52268
370,50,N,Uniform,70,81,35,54213
366,42,N,Uniform,70,81,31,45780
371,52,N,Uniform,70,81,40,56451
373,56,N,Uniform,70,101,61,60852
374,58,N,Uniform,70,121,172,62837
372,54,N,Uniform,70,101,120,58750
375,60,N,Uniform,70,121,176,65271
335,84,N,Uniform,60,1441,90026,91263
377,64,N,Uniform,70,141,312,69401
336,86,N,Uniform,60,1381,92247,93286
378,66,N,Uniform,70,201,472,71761
379,68,N,Uniform,70,161,634,73977
376,62,N,Uniform,70,121,240,67421
380,70,N,Uniform,70,221,902,75873
359,80,N,Uniform,65,1381,83715,86785
337,88,N,Uniform,60,1321,94467,95398
360,82,N,Uniform,65,1441,86495,88880
338,90,N,Uniform,60,1321,96652,97652
361,84,N,Uniform,65,1341,88788,91159
362,86,N,Uniform,65,1321,91383,93453
382,74,N,Uniform,70,1121,38716,80286
391,40,N,Uniform,75,81,10,43575
